,dhlabid,urn,title,city,timestamp,year,doctype,word,count,positive,negative,sentimentscore,url
57,200272025,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080514_10_19_1,budstikkasoegne,Kristiansand,20080514,2008,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080514_10_19_1?searchText=biblioteket
58,200272026,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080521_10_20_1,budstikkasoegne,Kristiansand,20080521,2008,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080521_10_20_1?searchText=biblioteket
59,200272026,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080521_10_20_1,budstikkasoegne,Kristiansand,20080521,2008,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080521_10_20_1?searchText=biblioteket
60,200272029,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080611_10_23_1,budstikkasoegne,Kristiansand,20080611,2008,digavis,biblioteket,2,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080611_10_23_1?searchText=biblioteket
61,200272029,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080611_10_23_1,budstikkasoegne,Kristiansand,20080611,2008,digavis,biblioteket,2,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080611_10_23_1?searchText=biblioteket
62,200272033,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080709_10_27_1,budstikkasoegne,Kristiansand,20080709,2008,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080709_10_27_1?searchText=biblioteket
63,200272034,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080716_10_28_1,budstikkasoegne,Kristiansand,20080716,2008,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080716_10_28_1?searchText=biblioteket
64,200272035,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080723_10_29_1,budstikkasoegne,Kristiansand,20080723,2008,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080723_10_29_1?searchText=biblioteket
65,200272035,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080723_10_29_1,budstikkasoegne,Kristiansand,20080723,2008,digavis,biblioteket,2,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080723_10_29_1?searchText=biblioteket
66,200272039,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080820_10_33_1,budstikkasoegne,Kristiansand,20080820,2008,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080820_10_33_1?searchText=biblioteket
67,200272041,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080903_10_35_1,budstikkasoegne,Kristiansand,20080903,2008,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080903_10_35_1?searchText=biblioteket
68,200272042,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080910_10_36_1,budstikkasoegne,Kristiansand,20080910,2008,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080910_10_36_1?searchText=biblioteket
69,200272043,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080917_10_37_1,budstikkasoegne,Kristiansand,20080917,2008,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080917_10_37_1?searchText=biblioteket
70,200272044,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080924_10_38_1,budstikkasoegne,Kristiansand,20080924,2008,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080924_10_38_1?searchText=biblioteket
71,200272044,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080924_10_38_1,budstikkasoegne,Kristiansand,20080924,2008,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20080924_10_38_1?searchText=biblioteket
72,200272046,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081008_10_40_1,budstikkasoegne,Kristiansand,20081008,2008,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081008_10_40_1?searchText=biblioteket
73,200272051,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081112_10_45_1,budstikkasoegne,Kristiansand,20081112,2008,digavis,biblioteket,2,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081112_10_45_1?searchText=biblioteket
74,200272051,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081112_10_45_1,budstikkasoegne,Kristiansand,20081112,2008,digavis,biblioteket,2,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081112_10_45_1?searchText=biblioteket
75,200272052,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081119_10_46_1,budstikkasoegne,Kristiansand,20081119,2008,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081119_10_46_1?searchText=biblioteket
76,200272052,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081119_10_46_1,budstikkasoegne,Kristiansand,20081119,2008,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081119_10_46_1?searchText=biblioteket
77,200272053,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081126_10_47_1,budstikkasoegne,Kristiansand,20081126,2008,digavis,biblioteket,1,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20081126_10_47_1?searchText=biblioteket
78,200272058,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1,budstikkasoegne,Kristiansand,20090107,2009,digavis,biblioteket,9,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1?searchText=biblioteket
79,200272058,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1,budstikkasoegne,Kristiansand,20090107,2009,digavis,biblioteket,9,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1?searchText=biblioteket
80,200272058,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1,budstikkasoegne,Kristiansand,20090107,2009,digavis,biblioteket,9,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1?searchText=biblioteket
81,200272058,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1,budstikkasoegne,Kristiansand,20090107,2009,digavis,biblioteket,9,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1?searchText=biblioteket
82,200272058,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1,budstikkasoegne,Kristiansand,20090107,2009,digavis,biblioteket,9,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1?searchText=biblioteket
83,200272058,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1,budstikkasoegne,Kristiansand,20090107,2009,digavis,biblioteket,9,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1?searchText=biblioteket
84,200272058,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1,budstikkasoegne,Kristiansand,20090107,2009,digavis,biblioteket,9,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1?searchText=biblioteket
85,200272058,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1,budstikkasoegne,Kristiansand,20090107,2009,digavis,biblioteket,9,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1?searchText=biblioteket
86,200272058,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1,budstikkasoegne,Kristiansand,20090107,2009,digavis,biblioteket,9,3,1,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1?searchText=biblioteket
87,200272058,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1,budstikkasoegne,Kristiansand,20090107,2009,digavis,biblioteket,9,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090107_11_1_1?searchText=biblioteket
88,200272060,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090121_11_3_1,budstikkasoegne,Kristiansand,20090121,2009,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090121_11_3_1?searchText=biblioteket
89,200272063,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090211_11_6_1,budstikkasoegne,Kristiansand,20090211,2009,digavis,biblioteket,1,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090211_11_6_1?searchText=biblioteket
90,200272064,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090218_11_7_1,budstikkasoegne,Kristiansand,20090218,2009,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090218_11_7_1?searchText=biblioteket
91,200272072,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090422_11_15_1,budstikkasoegne,Kristiansand,20090422,2009,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090422_11_15_1?searchText=biblioteket
92,200272076,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090520_11_19_1,budstikkasoegne,Kristiansand,20090520,2009,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090520_11_19_1?searchText=biblioteket
93,200272078,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090603_11_21_1,budstikkasoegne,Kristiansand,20090603,2009,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090603_11_21_1?searchText=biblioteket
94,200272078,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090603_11_21_1,budstikkasoegne,Kristiansand,20090603,2009,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090603_11_21_1?searchText=biblioteket
95,200272080,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090617_11_23_1,budstikkasoegne,Kristiansand,20090617,2009,digavis,biblioteket,1,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090617_11_23_1?searchText=biblioteket
96,200272081,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090624_11_24_1,budstikkasoegne,Kristiansand,20090624,2009,digavis,biblioteket,1,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090624_11_24_1?searchText=biblioteket
97,200272082,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090701_11_25_1,budstikkasoegne,Kristiansand,20090701,2009,digavis,biblioteket,1,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090701_11_25_1?searchText=biblioteket
98,200272083,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090708_11_26_1,budstikkasoegne,Kristiansand,20090708,2009,digavis,biblioteket,1,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090708_11_26_1?searchText=biblioteket
99,200272087,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090819_11_30_1,budstikkasoegne,Kristiansand,20090819,2009,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090819_11_30_1?searchText=biblioteket
100,200272088,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090826_11_31_1,budstikkasoegne,Kristiansand,20090826,2009,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090826_11_31_1?searchText=biblioteket
101,200272089,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090902_11_32_1,budstikkasoegne,Kristiansand,20090902,2009,digavis,biblioteket,2,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090902_11_32_1?searchText=biblioteket
102,200272089,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090902_11_32_1,budstikkasoegne,Kristiansand,20090902,2009,digavis,biblioteket,2,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090902_11_32_1?searchText=biblioteket
103,200272089,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090902_11_32_1,budstikkasoegne,Kristiansand,20090902,2009,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090902_11_32_1?searchText=biblioteket
104,200272090,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090909_11_33_1,budstikkasoegne,Kristiansand,20090909,2009,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090909_11_33_1?searchText=biblioteket
105,200272090,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090909_11_33_1,budstikkasoegne,Kristiansand,20090909,2009,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090909_11_33_1?searchText=biblioteket
106,200272091,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090916_11_34_1,budstikkasoegne,Kristiansand,20090916,2009,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090916_11_34_1?searchText=biblioteket
107,200272092,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090923_11_35_1,budstikkasoegne,Kristiansand,20090923,2009,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090923_11_35_1?searchText=biblioteket
108,200272092,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090923_11_35_1,budstikkasoegne,Kristiansand,20090923,2009,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090923_11_35_1?searchText=biblioteket
109,200272093,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090930_11_36_1,budstikkasoegne,Kristiansand,20090930,2009,digavis,biblioteket,2,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090930_11_36_1?searchText=biblioteket
110,200272093,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090930_11_36_1,budstikkasoegne,Kristiansand,20090930,2009,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20090930_11_36_1?searchText=biblioteket
111,200272095,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091014_11_38_1,budstikkasoegne,Kristiansand,20091014,2009,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091014_11_38_1?searchText=biblioteket
112,200272095,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091014_11_38_1,budstikkasoegne,Kristiansand,20091014,2009,digavis,biblioteket,2,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091014_11_38_1?searchText=biblioteket
113,200272096,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091021_11_39_1,budstikkasoegne,Kristiansand,20091021,2009,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091021_11_39_1?searchText=biblioteket
114,200272096,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091021_11_39_1,budstikkasoegne,Kristiansand,20091021,2009,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091021_11_39_1?searchText=biblioteket
115,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,0,3,-3,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
116,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
117,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
118,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
119,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,2,3,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
120,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
121,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
122,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
123,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
124,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
125,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
126,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
127,200272097,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1,budstikkasoegne,Kristiansand,20091028,2009,digavis,biblioteket,11,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091028_11_40_1?searchText=biblioteket
128,200272099,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091111_11_42_1,budstikkasoegne,Kristiansand,20091111,2009,digavis,biblioteket,4,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091111_11_42_1?searchText=biblioteket
129,200272099,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091111_11_42_1,budstikkasoegne,Kristiansand,20091111,2009,digavis,biblioteket,4,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091111_11_42_1?searchText=biblioteket
130,200272099,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091111_11_42_1,budstikkasoegne,Kristiansand,20091111,2009,digavis,biblioteket,4,3,1,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091111_11_42_1?searchText=biblioteket
131,200272099,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091111_11_42_1,budstikkasoegne,Kristiansand,20091111,2009,digavis,biblioteket,4,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091111_11_42_1?searchText=biblioteket
132,200272100,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091118_11_43_1,budstikkasoegne,Kristiansand,20091118,2009,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091118_11_43_1?searchText=biblioteket
133,200272102,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091202_11_45_1,budstikkasoegne,Kristiansand,20091202,2009,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091202_11_45_1?searchText=biblioteket
134,200272103,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091209_11_46_1,budstikkasoegne,Kristiansand,20091209,2009,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091209_11_46_1?searchText=biblioteket
135,200272104,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1,budstikkasoegne,Kristiansand,20091216,2009,digavis,biblioteket,8,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1?searchText=biblioteket
136,200272104,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1,budstikkasoegne,Kristiansand,20091216,2009,digavis,biblioteket,8,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1?searchText=biblioteket
137,200272104,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1,budstikkasoegne,Kristiansand,20091216,2009,digavis,biblioteket,8,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1?searchText=biblioteket
138,200272104,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1,budstikkasoegne,Kristiansand,20091216,2009,digavis,biblioteket,8,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1?searchText=biblioteket
139,200272104,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1,budstikkasoegne,Kristiansand,20091216,2009,digavis,biblioteket,8,1,3,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1?searchText=biblioteket
140,200272104,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1,budstikkasoegne,Kristiansand,20091216,2009,digavis,biblioteket,8,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1?searchText=biblioteket
141,200272104,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1,budstikkasoegne,Kristiansand,20091216,2009,digavis,biblioteket,8,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1?searchText=biblioteket
142,200272104,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1,budstikkasoegne,Kristiansand,20091216,2009,digavis,biblioteket,8,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1?searchText=biblioteket
143,200272104,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1,budstikkasoegne,Kristiansand,20091216,2009,digavis,biblioteket,8,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20091216_11_47_1?searchText=biblioteket
144,200272108,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100120_12_3_1,budstikkasoegne,Kristiansand,20100120,2010,digavis,biblioteket,1,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100120_12_3_1?searchText=biblioteket
145,200272109,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100127_12_4_1,budstikkasoegne,Kristiansand,20100127,2010,digavis,biblioteket,4,0,4,-4,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100127_12_4_1?searchText=biblioteket
146,200272109,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100127_12_4_1,budstikkasoegne,Kristiansand,20100127,2010,digavis,biblioteket,4,1,3,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100127_12_4_1?searchText=biblioteket
147,200272109,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100127_12_4_1,budstikkasoegne,Kristiansand,20100127,2010,digavis,biblioteket,4,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100127_12_4_1?searchText=biblioteket
148,200272109,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100127_12_4_1,budstikkasoegne,Kristiansand,20100127,2010,digavis,biblioteket,4,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100127_12_4_1?searchText=biblioteket
149,200272109,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100127_12_4_1,budstikkasoegne,Kristiansand,20100127,2010,digavis,biblioteket,4,5,0,5,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100127_12_4_1?searchText=biblioteket
150,200272110,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100203_12_5_1,budstikkasoegne,Kristiansand,20100203,2010,digavis,biblioteket,1,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100203_12_5_1?searchText=biblioteket
151,200272111,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100210_12_6_1,budstikkasoegne,Kristiansand,20100210,2010,digavis,biblioteket,1,3,0,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20100210_12_6_1?searchText=biblioteket
