,dhlabid,urn,title,city,timestamp,year,doctype,word,count,positive,negative,sentimentscore
1342,200483360,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030922_129_216_1,faedrelandsvennen,Kristiansand,20030922,2003,digavis,biblioteket,1,0,0,0
1343,200483361,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030923_129_217_1,faedrelandsvennen,Kristiansand,20030923,2003,digavis,biblioteket,1,1,0,1
1344,200483365,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030927_129_221_1,faedrelandsvennen,Kristiansand,20030927,2003,digavis,biblioteket,1,0,0,0
1345,200483370,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031003_129_226_1,faedrelandsvennen,Kristiansand,20031003,2003,digavis,biblioteket,1,0,2,-2
1346,200483371,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031004_129_227_1,faedrelandsvennen,Kristiansand,20031004,2003,digavis,biblioteket,6,7,5,2
1347,200483372,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031006_129_228_1,faedrelandsvennen,Kristiansand,20031006,2003,digavis,biblioteket,1,0,0,0
1348,200483373,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031007_129_229_1,faedrelandsvennen,Kristiansand,20031007,2003,digavis,biblioteket,3,5,5,0
1349,200483375,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031009_129_231_1,faedrelandsvennen,Kristiansand,20031009,2003,digavis,biblioteket,1,1,3,-2
1350,200483376,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031010_129_232_1,faedrelandsvennen,Kristiansand,20031010,2003,digavis,biblioteket,1,2,2,0
1351,200483378,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031013_129_234_1,faedrelandsvennen,Kristiansand,20031013,2003,digavis,biblioteket,1,1,2,-1
1352,200483379,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031014_129_235_1,faedrelandsvennen,Kristiansand,20031014,2003,digavis,biblioteket,4,2,7,-5
1353,200483381,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031016_129_237_1,faedrelandsvennen,Kristiansand,20031016,2003,digavis,biblioteket,1,0,0,0
1354,200483382,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031017_129_238_1,faedrelandsvennen,Kristiansand,20031017,2003,digavis,biblioteket,3,3,3,0
1355,200483383,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031018_129_239_1,faedrelandsvennen,Kristiansand,20031018,2003,digavis,biblioteket,1,1,2,-1
1356,200483386,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031022_129_242_1,faedrelandsvennen,Kristiansand,20031022,2003,digavis,biblioteket,2,3,1,2
1357,200483387,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031023_129_243_1,faedrelandsvennen,Kristiansand,20031023,2003,digavis,biblioteket,6,4,14,-10
1358,200483389,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031025_129_245_1,faedrelandsvennen,Kristiansand,20031025,2003,digavis,biblioteket,1,0,0,0
1359,200483390,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031027_129_246_1,faedrelandsvennen,Kristiansand,20031027,2003,digavis,biblioteket,2,1,3,-2
1360,200483392,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031029_129_248_1,faedrelandsvennen,Kristiansand,20031029,2003,digavis,biblioteket,1,0,0,0
1361,200483394,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031031_129_250_1,faedrelandsvennen,Kristiansand,20031031,2003,digavis,biblioteket,1,1,1,0
1362,200483395,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031101_129_251_1,faedrelandsvennen,Kristiansand,20031101,2003,digavis,biblioteket,2,0,0,0
1363,200483396,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031103_129_252_1,faedrelandsvennen,Kristiansand,20031103,2003,digavis,biblioteket,1,1,1,0
1364,200483397,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031104_129_253_1,faedrelandsvennen,Kristiansand,20031104,2003,digavis,biblioteket,1,2,2,0
1365,200483398,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031105_129_254_1,faedrelandsvennen,Kristiansand,20031105,2003,digavis,biblioteket,3,2,0,2
1366,200483399,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031106_129_255_1,faedrelandsvennen,Kristiansand,20031106,2003,digavis,biblioteket,1,4,0,4
1367,200483400,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031107_129_256_1,faedrelandsvennen,Kristiansand,20031107,2003,digavis,biblioteket,3,1,0,1
1368,200483401,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031108_129_257_1,faedrelandsvennen,Kristiansand,20031108,2003,digavis,biblioteket,1,0,0,0
1369,200483405,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031113_129_260_1,faedrelandsvennen,Kristiansand,20031113,2003,digavis,biblioteket,3,5,5,0
1370,200483407,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031115_129_262_1,faedrelandsvennen,Kristiansand,20031115,2003,digavis,biblioteket,1,1,1,0
1371,200483412,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031121_129_267_1,faedrelandsvennen,Kristiansand,20031121,2003,digavis,biblioteket,1,0,0,0
1372,200483413,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031122_129_268_1,faedrelandsvennen,Kristiansand,20031122,2003,digavis,biblioteket,3,1,4,-3
1373,200483414,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031201_129_274_1,faedrelandsvennen,Kristiansand,20031201,2003,digavis,biblioteket,2,1,0,1
1374,200483415,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031202_129_275_1,faedrelandsvennen,Kristiansand,20031202,2003,digavis,biblioteket,2,4,1,3
1375,200483419,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031206_129_279_1,faedrelandsvennen,Kristiansand,20031206,2003,digavis,biblioteket,1,3,1,2
1376,200483421,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031209_129_281_1,faedrelandsvennen,Kristiansand,20031209,2003,digavis,biblioteket,2,0,5,-5
1377,200483424,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031212_129_284_1,faedrelandsvennen,Kristiansand,20031212,2003,digavis,biblioteket,1,0,0,0
1378,200483425,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031213_129_285_1,faedrelandsvennen,Kristiansand,20031213,2003,digavis,biblioteket,1,2,2,0
1379,200483426,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031215_129_286_1,faedrelandsvennen,Kristiansand,20031215,2003,digavis,biblioteket,1,0,2,-2
1380,200483429,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031218_129_289_1,faedrelandsvennen,Kristiansand,20031218,2003,digavis,biblioteket,1,0,0,0
1381,200483431,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031220_129_291_1,faedrelandsvennen,Kristiansand,20031220,2003,digavis,biblioteket,2,1,1,0
1382,200483434,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031224_129_294_1,faedrelandsvennen,Kristiansand,20031224,2003,digavis,biblioteket,1,2,0,2
1383,200483435,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031227_129_295_1,faedrelandsvennen,Kristiansand,20031227,2003,digavis,biblioteket,1,0,2,-2
1384,200483436,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031229_129_296_1,faedrelandsvennen,Kristiansand,20031229,2003,digavis,biblioteket,1,2,1,1
1385,200483440,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040103_130_2_1,faedrelandsvennen,Kristiansand,20040103,2004,digavis,biblioteket,1,0,1,-1
1386,200483443,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040107_130_5_1,faedrelandsvennen,Kristiansand,20040107,2004,digavis,biblioteket,1,1,0,1
1387,200483444,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040108_130_6_1,faedrelandsvennen,Kristiansand,20040108,2004,digavis,biblioteket,1,0,1,-1
1388,200483451,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040116_130_13_1,faedrelandsvennen,Kristiansand,20040116,2004,digavis,biblioteket,2,4,3,1
1389,200483452,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040117_130_14_1,faedrelandsvennen,Kristiansand,20040117,2004,digavis,biblioteket,4,5,1,4
1390,200483453,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040119_130_15_1,faedrelandsvennen,Kristiansand,20040119,2004,digavis,biblioteket,2,4,2,2
1391,200483456,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040122_130_18_1,faedrelandsvennen,Kristiansand,20040122,2004,digavis,biblioteket,1,0,1,-1
1392,200483457,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040123_130_19_1,faedrelandsvennen,Kristiansand,20040123,2004,digavis,biblioteket,1,2,1,1
1393,200483459,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040126_130_21_1,faedrelandsvennen,Kristiansand,20040126,2004,digavis,biblioteket,7,6,4,2
1394,200483462,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040129_130_24_1,faedrelandsvennen,Kristiansand,20040129,2004,digavis,biblioteket,1,1,0,1
1395,200483464,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040131_130_26_1,faedrelandsvennen,Kristiansand,20040131,2004,digavis,biblioteket,1,2,0,2
1396,200483466,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040203_130_28_1,faedrelandsvennen,Kristiansand,20040203,2004,digavis,biblioteket,2,0,2,-2
1397,200483469,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040206_130_31_1,faedrelandsvennen,Kristiansand,20040206,2004,digavis,biblioteket,6,7,11,-4
1398,200483471,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040209_130_33_1,faedrelandsvennen,Kristiansand,20040209,2004,digavis,biblioteket,6,3,4,-1
1399,200483473,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040211_130_35_1,faedrelandsvennen,Kristiansand,20040211,2004,digavis,biblioteket,2,1,1,0
1400,200483475,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040213_130_37_1,faedrelandsvennen,Kristiansand,20040213,2004,digavis,biblioteket,2,1,1,0
1401,200483479,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040218_130_41_1,faedrelandsvennen,Kristiansand,20040218,2004,digavis,biblioteket,1,1,0,1
1402,200483481,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040220_43_130_1,faedrelandsvennen,Kristiansand,20040220,2004,digavis,biblioteket,1,0,0,0
1403,200483484,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040224_130_46_1,faedrelandsvennen,Kristiansand,20040224,2004,digavis,biblioteket,3,2,5,-3
1404,200483485,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040225_130_47_1,faedrelandsvennen,Kristiansand,20040225,2004,digavis,biblioteket,1,0,1,-1
1405,200483486,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040226_130_48_1,faedrelandsvennen,Kristiansand,20040226,2004,digavis,biblioteket,1,2,1,1
1406,200483487,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040227_130_49_1,faedrelandsvennen,Kristiansand,20040227,2004,digavis,biblioteket,1,1,0,1
1407,200483488,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040228_130_50_1,faedrelandsvennen,Kristiansand,20040228,2004,digavis,biblioteket,1,1,0,1
1408,200483489,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040301_130_51_1,faedrelandsvennen,Kristiansand,20040301,2004,digavis,biblioteket,1,2,1,1
1409,200483490,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040302_130_52_1,faedrelandsvennen,Kristiansand,20040302,2004,digavis,biblioteket,3,3,3,0
1410,200483491,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040303_130_53_1,faedrelandsvennen,Kristiansand,20040303,2004,digavis,biblioteket,5,6,2,4
1411,200483492,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040304_130_54_1,faedrelandsvennen,Kristiansand,20040304,2004,digavis,biblioteket,2,3,0,3
1412,200483494,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040306_130_56_1,faedrelandsvennen,Kristiansand,20040306,2004,digavis,biblioteket,1,1,3,-2
1413,200483497,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040310_130_59_1,faedrelandsvennen,Kristiansand,20040310,2004,digavis,biblioteket,2,0,1,-1
1414,200483500,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040313_130_62_1,faedrelandsvennen,Kristiansand,20040313,2004,digavis,biblioteket,1,1,1,0
1415,200483503,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040317_130_65_1,faedrelandsvennen,Kristiansand,20040317,2004,digavis,biblioteket,4,1,4,-3
1416,200483504,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040318_130_66_1,faedrelandsvennen,Kristiansand,20040318,2004,digavis,biblioteket,1,0,1,-1
1417,200483505,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040319_130_67_1,faedrelandsvennen,Kristiansand,20040319,2004,digavis,biblioteket,1,0,1,-1
1418,200483506,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040320_130_68_1,faedrelandsvennen,Kristiansand,20040320,2004,digavis,biblioteket,2,4,3,1
1419,200483508,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040323_130_70_1,faedrelandsvennen,Kristiansand,20040323,2004,digavis,biblioteket,1,1,0,1
1420,200483509,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040324_130_71_1,faedrelandsvennen,Kristiansand,20040324,2004,digavis,biblioteket,2,0,1,-1
1421,200483511,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040326_130_73_1,faedrelandsvennen,Kristiansand,20040326,2004,digavis,biblioteket,2,2,0,2
1422,200483513,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040329_130_75_1,faedrelandsvennen,Kristiansand,20040329,2004,digavis,biblioteket,10,12,10,2
1423,200483515,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040331_130_77_1,faedrelandsvennen,Kristiansand,20040331,2004,digavis,biblioteket,2,0,0,0
1424,200483517,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040402_130_79_1,faedrelandsvennen,Kristiansand,20040402,2004,digavis,biblioteket,7,12,6,6
1425,200483518,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040403_130_80_1,faedrelandsvennen,Kristiansand,20040403,2004,digavis,biblioteket,5,3,5,-2
1426,200483523,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040414_130_85_1,faedrelandsvennen,Kristiansand,20040414,2004,digavis,biblioteket,2,0,1,-1
1427,200483528,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040420_130_90_1,faedrelandsvennen,Kristiansand,20040420,2004,digavis,biblioteket,4,6,3,3
1428,200483529,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040421_130_91_1,faedrelandsvennen,Kristiansand,20040421,2004,digavis,biblioteket,1,0,0,0
1429,200483531,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040423_130_93_1,faedrelandsvennen,Kristiansand,20040423,2004,digavis,biblioteket,3,2,0,2
1430,200483532,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040424_130_94_1,faedrelandsvennen,Kristiansand,20040424,2004,digavis,biblioteket,1,2,0,2
1431,200483534,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040427_130_96_1,faedrelandsvennen,Kristiansand,20040427,2004,digavis,biblioteket,1,0,0,0
1432,200483539,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040504_130_101_1,faedrelandsvennen,Kristiansand,20040504,2004,digavis,biblioteket,1,0,0,0
1433,200483543,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040508_130_104_1,faedrelandsvennen,Kristiansand,20040508,2004,digavis,biblioteket,2,1,1,0
1434,200483544,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040510_130_105_1,faedrelandsvennen,Kristiansand,20040510,2004,digavis,biblioteket,1,0,0,0
1435,200483546,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040512_130_107_1,faedrelandsvennen,Kristiansand,20040512,2004,digavis,biblioteket,1,0,2,-2
1436,200483555,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040525_130_116_1,faedrelandsvennen,Kristiansand,20040525,2004,digavis,biblioteket,1,2,2,0
1437,200483556,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040526_130_117_1,faedrelandsvennen,Kristiansand,20040526,2004,digavis,biblioteket,1,0,3,-3
1438,200483558,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040528_130_119_1,faedrelandsvennen,Kristiansand,20040528,2004,digavis,biblioteket,2,0,0,0
1439,200483559,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040529_130_120_1,faedrelandsvennen,Kristiansand,20040529,2004,digavis,biblioteket,4,9,3,6
1440,200483561,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040602_130_122_1,faedrelandsvennen,Kristiansand,20040602,2004,digavis,biblioteket,2,0,0,0
1441,200483562,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040603_130_123_1,faedrelandsvennen,Kristiansand,20040603,2004,digavis,biblioteket,9,9,4,5
1442,200483563,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040604_130_124_1,faedrelandsvennen,Kristiansand,20040604,2004,digavis,biblioteket,4,4,1,3
1443,200483564,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040605_130_125_1,faedrelandsvennen,Kristiansand,20040605,2004,digavis,biblioteket,1,1,0,1
1444,200483566,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040608_130_127_1,faedrelandsvennen,Kristiansand,20040608,2004,digavis,biblioteket,1,0,1,-1
1445,200483567,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040609_130_128_1,faedrelandsvennen,Kristiansand,20040609,2004,digavis,biblioteket,4,1,5,-4
1446,200483570,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040612_130_131_1,faedrelandsvennen,Kristiansand,20040612,2004,digavis,biblioteket,1,0,1,-1
1447,200483571,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040614_130_132_1,faedrelandsvennen,Kristiansand,20040614,2004,digavis,biblioteket,1,0,0,0
1448,200483573,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040616_130_135_1,faedrelandsvennen,Kristiansand,20040616,2004,digavis,biblioteket,4,2,7,-5
1449,200483577,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040621_130_139_1,faedrelandsvennen,Kristiansand,20040621,2004,digavis,biblioteket,1,2,0,2
1450,200483579,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040623_130_141_1,faedrelandsvennen,Kristiansand,20040623,2004,digavis,biblioteket,1,0,3,-3
1451,200483582,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040626_130_144_1,faedrelandsvennen,Kristiansand,20040626,2004,digavis,biblioteket,1,0,1,-1
1452,200483584,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040629_130_146_1,faedrelandsvennen,Kristiansand,20040629,2004,digavis,biblioteket,4,3,3,0
1453,200483585,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040630_130_147_1,faedrelandsvennen,Kristiansand,20040630,2004,digavis,biblioteket,1,0,0,0
1454,200483590,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040706_130_152_1,faedrelandsvennen,Kristiansand,20040706,2004,digavis,biblioteket,1,3,0,3
1455,200483594,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040710_130_156_1,faedrelandsvennen,Kristiansand,20040710,2004,digavis,biblioteket,1,1,1,0
1456,200483597,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040714_130_159_1,faedrelandsvennen,Kristiansand,20040714,2004,digavis,biblioteket,4,3,4,-1
1457,200483605,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040723_130_167_1,faedrelandsvennen,Kristiansand,20040723,2004,digavis,biblioteket,2,0,2,-2
1458,200483611,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040730_130_173_1,faedrelandsvennen,Kristiansand,20040730,2004,digavis,biblioteket,4,4,3,1
1459,200483612,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040731_130_174_1,faedrelandsvennen,Kristiansand,20040731,2004,digavis,biblioteket,1,1,0,1
1460,200483623,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040813_130_185_1,faedrelandsvennen,Kristiansand,20040813,2004,digavis,biblioteket,1,1,0,1
1461,200483629,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040820_130_191_1,faedrelandsvennen,Kristiansand,20040820,2004,digavis,biblioteket,1,1,1,0
1462,200483630,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040821_130_192_1,faedrelandsvennen,Kristiansand,20040821,2004,digavis,biblioteket,2,1,1,0
1463,200483636,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040828_130_197_1,faedrelandsvennen,Kristiansand,20040828,2004,digavis,biblioteket,1,0,2,-2
1464,200483640,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040902_130_201_1,faedrelandsvennen,Kristiansand,20040902,2004,digavis,biblioteket,2,5,5,0
1465,200483642,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040904_130_203_1,faedrelandsvennen,Kristiansand,20040904,2004,digavis,biblioteket,1,0,1,-1
1466,200483645,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040908_130_206_1,faedrelandsvennen,Kristiansand,20040908,2004,digavis,biblioteket,2,0,0,0
1467,200483646,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040909_130_207_1,faedrelandsvennen,Kristiansand,20040909,2004,digavis,biblioteket,1,0,0,0
1468,200483648,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040911_130_209_1,faedrelandsvennen,Kristiansand,20040911,2004,digavis,biblioteket,1,2,0,2
1469,200483650,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040914_130_211_1,faedrelandsvennen,Kristiansand,20040914,2004,digavis,biblioteket,1,0,0,0
1470,200483652,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040916_130_213_1,faedrelandsvennen,Kristiansand,20040916,2004,digavis,biblioteket,1,3,3,0
1471,200483654,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040918_130_215_1,faedrelandsvennen,Kristiansand,20040918,2004,digavis,biblioteket,1,0,2,-2
1472,200483657,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040922_130_218_1,faedrelandsvennen,Kristiansand,20040922,2004,digavis,biblioteket,2,1,0,1
